Date of Trade,Action,Symbol,Description,Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date,unadjusted_quantity,unadjusted_price,split_adjustment_factor
 07/12/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (OILD) (Short),OILD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-13.0,23.19,,,,301.49,124218.24,7/14/2023,-13,23.19,1.0
 07/12/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS U S B... (NRGD) (Short),NRGD, BANK MONTREAL QUE MICROSECTORS U S BIG ,Short,-1.0,301.96,,,,301.97,124218.24,7/14/2023,-1,301.96,1.0
 07/13/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-60.0,4.01,,,,240.6,124218.24,7/17/2023,-60,4.01,1.0
 07/13/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-100.0,4.08,,,,408.0,124218.24,7/17/2023,-100,4.08,1.0
 07/13/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y771) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 5,Short,-15.0,17.19,,,,257.9,124218.24,7/17/2023,-15,17.19,1.0
 07/13/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y771) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 5,Short,-25.0,17.43,,,,435.75,124218.24,7/17/2023,-25,17.43,1.0
 07/13/2023, YOU SOLD SHORT SALE PROSHARES TR ULTPRO SHT 2017 (SRTY) (Short),SRTY, PROSHARES TR ULTPRO SHT 2017,Short,-4.0,36.62,,,,146.48,124218.24,7/17/2023,-4,36.62,1.0
 07/13/2023, YOU SOLD SHORT SALE PROSHARES TR ULTRASHORT ENRGY (DUG) (Short),DUG, PROSHARES TR ULTRASHORT ENRGY,Short,-10.0,12.28,,,,122.82,124218.24,7/17/2023,-10,12.28,1.0
 07/13/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY JR GOLD 2X 1... (25460G807) (Short),JDST, DIREXION SHS ETF TR DLY JR GOLD 2X 1 FO,Short,-3.0,58.89999999999999,,,,176.67,124218.24,7/17/2023,-30,5.89,0.1
 07/13/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY FINL BEAR (FAZ) (Short),FAZ, DIREXION SHS ETF TR DAILY FINL BEAR,Short,-10.0,17.75,,,,177.5,124218.24,7/17/2023,-10,17.75,1.0
 07/13/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679625) (Short),BNKU, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-25.0,10.72,,,,268.0,124218.24,7/17/2023,-25,10.72,1.0
 07/13/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-3.0,82.39999999999999,,,,247.2,124218.24,7/17/2023,-30,8.24,0.1
 07/20/2023, YOU SOLD SHORT SALE PROSHARES TR II ULSHT BLOOMB GAS (KOLD) (Short),KOLD, PROSHARES TR II ULSHT BLOOMB GAS,Short,-10.0,27.915,,,,279.17,123961.42,7/24/2023,-5,55.83,2.0
 07/20/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY FINL BEAR (FAZ) (Short),FAZ, DIREXION SHS ETF TR DAILY FINL BEAR,Short,-20.0,16.55,,,,331.0,123961.42,7/24/2023,-20,16.55,1.0
 07/20/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679625) (Short),BNKU, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-50.0,8.82,,,,441.0,123961.42,7/24/2023,-50,8.82,1.0
 07/25/2023, YOU SOLD SHORT SALE PROSHARES TR II ULSHT BLOOMB OIL (SCO) (Short),SCO, PROSHARES TR II ULSHT BLOOMB OIL,Short,-15.0,20.67,,,,309.98,124604.17,7/27/2023,-15,20.67,1.0
 07/25/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY TECH OCT21 (TECS) (Short),TECS, DIREXION SHS ETF TR DAILY TECH OCT21,Short,-2.5,126.5,,,,316.25,124604.17,7/27/2023,-25,12.65,0.1
 07/25/2023, YOU BOUGHT BANK MONTREAL QUE MICROSECTORS U S B... (NRGD) (Margin),NRGD, BANK MONTREAL QUE MICROSECTORS U S BIG ,BTC,1.0,260.65,,,,-260.65,124604.17,7/27/2023,1,260.65,1.0
 07/27/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-100.0,3.51,,,,351.3,124604.17,7/31/2023,-100,3.51,1.0
 07/27/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS U S B... (NRGD) (Short),NRGD, BANK MONTREAL QUE MICROSECTORS U S BIG ,Short,-1.0,254.76,,,,254.76,124604.17,7/31/2023,-1,254.76,1.0
 07/28/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY S&P OIL GAS (DRIP) (Short),DRIP, DIREXION SHS ETF TR DLY S&P OIL GAS,Short,-20.0,11.31,,,,226.2,124920.47,8/1/2023,-20,11.31,1.0
 07/28/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY SM CP BEAR (TZA) (Short),TZA, DIREXION SHS ETF TR DAILY SM CP BEAR,Short,-10.0,22.6,,,,226.0,124920.47,8/1/2023,-10,22.6,1.0
 08/02/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY SEMICNDTR BR... (25460G336) (Short),SOXS, DIREXION SHS ETF TR DLY SEMICNDTR BR 1 ,Short,-10.0,91.4,,0.01,,913.99,124571.21,8/4/2023,-100,9.14,0.1
 08/02/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (OILD) (Short),OILD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-20.0,21.34,,,,426.8,124571.21,8/4/2023,-20,21.34,1.0
 08/02/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS GOLD ... (GDXU) (Short),GDXU, BANK MONTREAL QUE MICROSECTORS GOLD 0.0,Short,-10.0,32.62,,,,326.2,124571.21,8/4/2023,-10,32.62,1.0
 08/07/2023, YOU BOUGHT SHORT COVER DIREXION SHS ETF TR DLY SEMICNDTR BR... (25460G336) (Short),SOXS, DIREXION SHS ETF TR DLY SEMICNDTR BR 1 ,BTC,5.2,91.9,,,,-477.65,124592.65,8/9/2023,52,9.19,0.1
 08/07/2023, YOU BOUGHT SHORT COVER DIREXION DAILY SEMICONDUCTOR BULL 3X... (SOXL) (Short),SOXL, DIREXION DAILY SEMICONDUCTOR BULL 3X SH,BTC,20.0,25.26,,,,-505.2,124592.65,8/9/2023,20,25.26,1.0
 08/08/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS U S B... (NRGD) (Short),NRGD, BANK MONTREAL QUE MICROSECTORS U S BIG ,Short,-1.0,249.61,,,,249.61,124592.65,8/10/2023,-1,249.61,1.0
 08/09/2023, YOU SOLD SHORT SALE PROSHARES TR II ULSHT BLOOMB GAS (KOLD) (Short),KOLD, PROSHARES TR II ULSHT BLOOMB GAS,Short,-22.0,22.57,,,,496.54,124592.65,8/11/2023,-11,45.14,2.0
 08/09/2023, YOU SOLD SHORT SALE PROSHARES TR II ULSHT BLOOMB OIL (SCO) (Short),SCO, PROSHARES TR II ULSHT BLOOMB OIL,Short,-10.0,18.79,,,,187.9,124592.65,8/11/2023,-10,18.79,1.0
 08/09/2023, YOU SOLD SHORT SALE PROSHARES TR ULTRASHORT ENRGY (DUG) (Short),DUG, PROSHARES TR ULTRASHORT ENRGY,Short,-30.0,10.94,,,,328.2,124592.65,8/11/2023,-30,10.94,1.0
 08/09/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY S&P OIL GAS (DRIP) (Short),DRIP, DIREXION SHS ETF TR DLY S&P OIL GAS,Short,-30.0,10.05,,,,301.63,124592.65,8/11/2023,-30,10.05,1.0
 08/09/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS U S B... (NRGD) (Short),NRGD, BANK MONTREAL QUE MICROSECTORS U S BIG ,Short,-1.0,226.88,,,,226.88,124592.65,8/11/2023,-1,226.88,1.0
 08/09/2023, YOU BOUGHT SHORT COVER BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,BTC,7.0,70.1,,,,-490.7,124592.65,8/11/2023,70,7.01,0.1
 08/09/2023, YOU BOUGHT SHORT COVER BANK MONTREAL QUE ICROSECTORS FANG &... (BULZ) (Short),BULZ, BANK MONTREAL QUE ICROSECTORS FANG & 0.,BTC,7.0,71.84,,,,-502.88,124592.65,8/11/2023,7,71.84,1.0
 08/09/2023, YOU BOUGHT SHORT COVER BANK OF MONTREAL MICROSECTORS FANG T... (FNGU) (Short),FNGU, BANK OF MONTREAL MICROSECTORS FANG TM 0,BTC,3.0,177.35,,,,-532.05,124592.65,8/11/2023,3,177.35,1.0
 08/09/2023, YOU BOUGHT SHORT COVER BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,BTC,5.6000000000000005,89.3,,,,-500.08,124592.65,8/11/2023,56,8.93,0.1
 08/11/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (OILD) (Short),OILD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-20.0,18.54,,,,370.82,125318.07,8/15/2023,-20,18.54,1.0
 08/15/2023, YOU BOUGHT SHORT COVER PROSHARES TR ULTRA MATERIALS (UYM) (Short),UYM, PROSHARES TR ULTRA MATERIALS,BTC,110.0,23.11,,,,-2541.86,125318.07,8/17/2023,110,23.11,1.0
 08/15/2023, YOU BOUGHT SHORT COVER PROSHARES TR ULTRASHORT MATER (SMN) (Short),SMN, PROSHARES TR ULTRASHORT MATER,BTC,300.0,9.28,,,,-2784.0,125318.07,8/17/2023,300,9.28,1.0
 08/15/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR SP BIOTCH BL NEW... (25490K323) (Short),LABU, DIREXION SHS ETF TR SP BIOTCH BL NEW 1 ,Short,-27.5,101.6,,0.03,,2793.97,125318.07,8/17/2023,-550,5.08,0.05
 08/15/2023, YOU SOLD SHORT SALE DIREXION DAILY S&P BIOTECH BEAR 3X S... (LABD) (Short),LABD, DIREXION DAILY S&P BIOTECH BEAR 3X SHAR,Short,-173.0,16.13,,0.03,,2790.56,125318.07,8/17/2023,-173,16.13,1.0
 08/15/2023, YOU BOUGHT SHORT COVER DIREXION SHS ETF TR DAILY REAL ESTAT (DRV) (Short),DRV, DIREXION SHS ETF TR DAILY REAL ESTAT,BTC,61.0,48.95,,,,-2985.95,125318.07,8/17/2023,61,48.95,1.0
 08/15/2023, YOU BOUGHT SHORT COVER DIREXION SHS ETF TR DAILY REAL EST B (DRN) (Short),DRN, DIREXION SHS ETF TR DAILY REAL EST B,BTC,275.0,8.75,,,,-2406.25,125318.07,8/17/2023,275,8.75,1.0
 08/16/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY GOLD INDX 2X (NUGT) (Short),NUGT, DIREXION SHS ETF TR DLY GOLD INDX 2X,Short,-25.0,29.76,,0.01,,743.99,125318.07,8/18/2023,-25,29.76,1.0
 08/16/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS GOLD ... (GDXU) (Short),GDXU, BANK MONTREAL QUE MICROSECTORS GOLD 0.0,Short,-20.0,28.65,,0.01,,572.99,125318.07,8/18/2023,-20,28.65,1.0
 08/17/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS U S B... (NRGD) (Short),NRGD, BANK MONTREAL QUE MICROSECTORS U S BIG ,Short,-2.0,226.14,,,,452.28,125318.07,8/21/2023,-2,226.14,1.0
 08/31/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY S&P OIL GAS (DRIP) (Short),DRIP, DIREXION SHS ETF TR DLY S&P OIL GAS,Short,-49.0,10.08,,,,493.92,126962.7,9/5/2023,-49,10.08,1.0
 08/31/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-8.0,62.8,,0.01,,502.39,126962.7,9/5/2023,-80,6.28,0.1
 09/01/2023, YOU SOLD SHORT SALE PROSHARES TR II ULSHT BLOOMB OIL (SCO) (Short),SCO, PROSHARES TR II ULSHT BLOOMB OIL,Short,-28.0,18.15,,0.01,,508.29,126971.25,9/6/2023,-28,18.15,1.0
 09/08/2023, YOU SOLD SHORT SALE PROSHARES TR ULTRASHORT ENRGY (DUG) (Short),DUG, PROSHARES TR ULTRASHORT ENRGY,Short,-50.0,10.15,,0.01,,507.49,126688.87,9/12/2023,-50,10.15,1.0
 09/15/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (OILD) (Short),OILD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-30.0,16.62,,,,498.63,127081.88,9/19/2023,-30,16.62,1.0
 09/18/2023, YOU SOLD SHORT SALE EX-DIV DATE 09/19/23RECORD DATE 09/20/23 DIREXION SHS ETF TR SP BIOTCH BL NEW... (25490K323) (Short),LABU, DIREXION SHS ETF TR SP BIOTCH BL NEW 1 ,Short,-6.0,86.6,,0.01,,518.99,127081.88,9/20/2023,-120,4.33,0.05
 09/26/2023, YOU SOLD SHORT SALE PROSHARES ULTRAPRO RUSSELL2000 (URTY) (Short),URTY, PROSHARES ULTRAPRO RUSSELL2000,Short,-15.0,33.41,,0.01,,501.14,127377.91,9/28/2023,-15,33.41,1.0
 09/26/2023, YOU SOLD SHORT SALE DIREXION DAILY SMALL CAP BULL 3X SHARES (TNA) (Short),TNA, DIREXION DAILY SMALL CAP BULL 3X SHARES,Short,-17.0,28.39,,,,482.64,127377.91,9/28/2023,-17,28.39,1.0
 09/26/2023, YOU SOLD SHORT SALE DIREXION DAILY SEMICONDUCTOR BULL 3X... (SOXL) (Short),SOXL, DIREXION DAILY SEMICONDUCTOR BULL 3X SH,Short,-28.0,17.59,,,,492.38,127377.91,9/28/2023,-28,17.59,1.0
 09/27/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY JR GLD MIN... (JNUG) (Short),JNUG, DIREXION SHS ETF TR DAILY JR GLD MIN IN,Short,-20.0,24.98,,,,499.5,127377.91,9/29/2023,-20,24.98,1.0
 09/27/2023, YOU SOLD SHORT SALE BANK OF MONTREAL MICROSECTORS US BIG... (BNKU) (Short),BNKU, BANK OF MONTREAL MICROSECTORS US BIG 0.,Short,-38.0,13.2,,0.01,,501.59,127377.91,9/29/2023,-38,13.2,1.0
 09/29/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS GOLD ... (GDXU) (Short),GDXU, BANK MONTREAL QUE MICROSECTORS GOLD 0.0,Short,-20.0,23.67,,,,473.4,126971.65,10/3/2023,-20,23.67,1.0
 10/03/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR SP BIOTCH BL NEW... (25490K323) (Short),LABU, DIREXION SHS ETF TR SP BIOTCH BL NEW 1 ,Short,-8.5,66.6,,0.01,,566.11,126987.73,10/5/2023,-170,3.33,0.05
 10/05/2023, YOU BOUGHT SHORT COVER BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,BTC,6.7,74.6,,,,-499.82,126737.49,10/10/2023,67,7.46,0.1
 10/05/2023, YOU BOUGHT SHORT COVER BANK MONTREAL QUE ICROSECTORS FANG &... (BULZ) (Short),BULZ, BANK MONTREAL QUE ICROSECTORS FANG & 0.,BTC,8.0,61.94,,,,-495.52,126737.49,10/10/2023,8,61.94,1.0
 10/05/2023, YOU BOUGHT SHORT COVER BANK OF MONTREAL MICROSECTORS FANG T... (FNGU) (Short),FNGU, BANK OF MONTREAL MICROSECTORS FANG TM 0,BTC,3.0,155.23,,,,-465.68,126737.49,10/10/2023,3,155.23,1.0
 10/05/2023, YOU BOUGHT SHORT COVER BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,BTC,5.2,94.9,,,,-493.68,126737.49,10/10/2023,52,9.49,0.1
 10/13/2023, YOU SOLD SHORT SALE PROSHARES TR II SHT VIX ST TRM (SVXY) (Short),SVXY, PROSHARES TR II SHT VIX ST TRM,Short,-8.0,82.18,,0.01,,657.43,127200.14,10/17/2023,-8,82.18,1.0
 10/19/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR SP BIOTCH BL NEW... (25490K323) (Short),LABU, DIREXION SHS ETF TR SP BIOTCH BL NEW 1 ,Short,-9.5,57.6,,0.01,,547.19,127200.14,10/23/2023,-190,2.88,0.05
 10/24/2023, YOU SOLD SHORT SALE DIREXION DAILY SMALL CAP BULL 3X SHARES (TNA) (Short),TNA, DIREXION DAILY SMALL CAP BULL 3X SHARES,Short,-20.0,23.62,,,,472.4,126122.06,10/26/2023,-20,23.62,1.0
 10/25/2023, YOU BOUGHT SHORT COVER VS TRUST 2X LONG VIX FUTU (UVIX) (Short),UVIX, VS TRUST 2X LONG VIX FUTU,BTC,85.0,42.25,,,,-3591.24,126122.06,10/27/2023,85,42.25,1.0
 10/25/2023, YOU SOLD SHORT SALE PROSHARES ULTRAPRO RUSSELL2000 (URTY) (Short),URTY, PROSHARES ULTRAPRO RUSSELL2000,Short,-15.0,26.45,,,,396.75,126122.06,10/27/2023,-15,26.45,1.0
 10/26/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUTU (UVIX) (Short),UVIX, VS TRUST 2X LONG VIX FUTU,Short,-80.0,40.65,,0.03,,3252.0,126122.06,10/30/2023,-80,40.65,1.0
 10/26/2023, YOU SOLD SHORT SALE DIREXION DAILY SEMICONDUCTOR BULL 3X... (SOXL) (Short),SOXL, DIREXION DAILY SEMICONDUCTOR BULL 3X SH,Short,-30.0,15.05,,,,451.5,126122.06,10/30/2023,-30,15.05,1.0
 11/03/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y771) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 5,Short,-35.0,13.67,,,,478.6,128835.18,11/7/2023,-35,13.67,1.0
 11/03/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-8.0,61.2,,,,489.68,128835.18,11/7/2023,-80,6.12,0.1
 11/06/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-5.7,86.19999999999999,,,,491.35,128835.18,11/8/2023,-57,8.62,0.1
 11/08/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUTU (UVIX) (Short),UVIX, VS TRUST 2X LONG VIX FUTU,Short,-25.0,23.6,,0.01,,589.99,128835.18,11/10/2023,-25,23.6,1.0
 11/08/2023, YOU SOLD SHORT SALE PROSHARES TR ULTRA ENERGY (DIG) (Short),DIG, PROSHARES TR ULTRA ENERGY,Short,-15.0,35.97,,0.01,,539.55,128835.18,11/10/2023,-15,35.97,1.0
 11/10/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUTU (UVIX) (Short),UVIX, VS TRUST 2X LONG VIX FUTU,Short,-20.0,23.24,,,,464.8,129079.18,11/14/2023,-20,23.24,1.0
 11/10/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY TECH OCT21 (TECS) (Short),TECS, DIREXION SHS ETF TR DAILY TECH OCT21,Short,-3.0,122.3,,,,366.9,129079.18,11/14/2023,-30,12.23,0.1
 11/10/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-1.8,54.3,,,,97.74,129079.18,11/14/2023,-18,5.43,0.1
 11/10/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS OIL 0... (OILU) (Short),OILU, BANK MONTREAL QUE MICROSECTORS OIL 0.00,Short,-10.0,34.98,,,,349.8,129079.18,11/14/2023,-10,34.98,1.0
 11/10/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-7.0,75.19999999999999,,0.01,,526.39,129079.18,11/14/2023,-70,7.52,0.1
 11/13/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY SEMICNDTR BR... (25460G336) (Short),SOXS, DIREXION SHS ETF TR DLY SEMICNDTR BR 1 ,Short,-15.0,97.6,,0.02,,1464.0,129079.18,11/15/2023,-150,9.76,0.1
 11/14/2023, YOU BOUGHT SHORT COVER DIREXION SHS ETF TR SP BIOTCH BL NEW... (25490K323) (Short),LABU, DIREXION SHS ETF TR SP BIOTCH BL NEW 1 ,BTC,12.5,62.8,,,,-785.0,129079.18,11/16/2023,250,3.14,0.05
 11/14/2023, YOU BOUGHT SHORT COVER DIREXION DAILY SEMICONDUCTOR BULL 3X... (SOXL) (Short),SOXL, DIREXION DAILY SEMICONDUCTOR BULL 3X SH,BTC,50.0,21.96,,,,-1098.0,129079.18,11/16/2023,50,21.96,1.0
 11/14/2023, YOU BOUGHT SHORT COVER DIREXION DAILY TECHNOLOGY BULL 3X SH... (TECL) (Short),TECL, DIREXION DAILY TECHNOLOGY BULL 3X SHARE,BTC,20.0,56.67,,,,-1133.4,129079.18,11/16/2023,20,56.67,1.0
 11/14/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-10.0,50.49999999999999,,0.01,,505.02,129079.18,11/16/2023,-100,5.05,0.1
 11/14/2023, YOU BOUGHT SHORT COVER BANK MONTREAL QUE ICROSECTORS FANG &... (BULZ) (Short),BULZ, BANK MONTREAL QUE ICROSECTORS FANG & 0.,BTC,15.0,83.66,,,,-1254.9,129079.18,11/16/2023,15,83.66,1.0
 11/14/2023, YOU BOUGHT SHORT COVER BANK OF MONTREAL MICROSECTORS FANG T... (FNGU) (Short),FNGU, BANK OF MONTREAL MICROSECTORS FANG TM 0,BTC,9.0,194.06,,,,-1746.54,129079.18,11/16/2023,9,194.06,1.0
 11/15/2023, YOU BOUGHT SHORT COVER PROSHARES TR II SHT VIX ST TRM (SVXY) (Short),SVXY, PROSHARES TR II SHT VIX ST TRM,BTC,10.0,93.1,,,,-930.95,129079.18,11/17/2023,10,93.1,1.0
 11/15/2023, YOU BOUGHT SHORT COVER BANK MONTREAL QUE ICROSECTORS FANG &... (BULZ) (Short),BULZ, BANK MONTREAL QUE ICROSECTORS FANG & 0.,BTC,8.0,85.07,,,,-680.56,129079.18,11/17/2023,8,85.07,1.0
 11/16/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTA BLMBG 2017 (UCO) (Short),UCO, PROSHARES TR II ULTA BLMBG 2017,Short,-40.0,27.37,,0.01,,1094.79,129079.18,11/20/2023,-40,27.37,1.0
 11/16/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA BLOOMBERG (BOIL) (Short),BOIL, PROSHARES TR II ULTRA BLOOMBERG,Short,-7.0,241.5,,0.02,,1690.48,129079.18,11/20/2023,-35,48.3,0.2
 11/16/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679625) (Short),BNKU, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-130.0,10.11,,0.02,,1314.37,129079.18,11/20/2023,-130,10.11,1.0
 11/20/2023, YOU SOLD SHORT SALE DIREXION DAILY S&P BIOTECH BEAR 3X S... (LABD) (Short),LABD, DIREXION DAILY S&P BIOTECH BEAR 3X SHAR,Short,-110.0,17.88,,0.02,,1966.78,130373.78,11/22/2023,-110,17.88,1.0
 11/20/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY TECH OCT21 (TECS) (Short),TECS, DIREXION SHS ETF TR DAILY TECH OCT21,Short,-8.0,113.4,,0.01,,907.19,130373.78,11/22/2023,-80,11.34,0.1
 11/20/2023, YOU BOUGHT SHORT COVER DIREXION DAILY SMALL CAP BULL 3X SHARES (TNA) (Short),TNA, DIREXION DAILY SMALL CAP BULL 3X SHARES,BTC,50.0,28.64,,,,-1431.75,130373.78,11/22/2023,50,28.64,1.0
 11/20/2023, YOU BOUGHT SHORT COVER DIREXION DAILY TECHNOLOGY BULL 3X SH... (TECL) (Short),TECL, DIREXION DAILY TECHNOLOGY BULL 3X SHARE,BTC,25.0,59.29,,,,-1482.25,130373.78,11/22/2023,25,59.29,1.0
 11/20/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-30.0,48.3,,0.02,,1448.98,130373.78,11/22/2023,-300,4.83,0.1
 11/20/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-20.8,68.49999999999999,,0.02,,1424.78,130373.78,11/22/2023,-208,6.85,0.1
 12/04/2023, YOU BOUGHT SHORT COVER PROSHARES TR II ULSHT BLOOMB GAS (KOLD) (Short),KOLD, PROSHARES TR II ULSHT BLOOMB GAS,BTC,20.0,43.41,,,,-868.2,131016.86,12/6/2023,10,86.82,2.0
 12/04/2023, YOU BOUGHT SHORT COVER PROSHARES TR II ULSHT BLOOMB OIL (SCO) (Short),SCO, PROSHARES TR II ULSHT BLOOMB OIL,BTC,65.0,19.96,,,,-1297.4,131016.86,12/6/2023,65,19.96,1.0
 12/04/2023, YOU BOUGHT SHORT COVER PROSHARES TR II ULTRA BLOOMBERG (BOIL) (Short),BOIL, PROSHARES TR II ULTRA BLOOMBERG,BTC,11.8,168.0,,,,-1982.4,131016.86,12/6/2023,59,33.6,0.2
 12/04/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA BLOOMBERG (BOIL) (Short),BOIL, PROSHARES TR II ULTRA BLOOMBERG,Short,-6.0,169.54999999999998,,0.01,,1017.25,131016.86,12/6/2023,-30,33.91,0.2
 12/04/2023, YOU BOUGHT SHORT COVER PROSHARES ULTRAPRO RUSSELL2000 (URTY) (Short),URTY, PROSHARES ULTRAPRO RUSSELL2000,BTC,48.0,37.64,,,,-1806.6,131016.86,12/6/2023,48,37.64,1.0
 12/04/2023, YOU SOLD SHORT SALE PROSHARES TR ULTRA ENERGY (DIG) (Short),DIG, PROSHARES TR ULTRA ENERGY,Short,-23.0,37.29,,0.01,,857.66,131016.86,12/6/2023,-23,37.29,1.0
